Name,Occurrence,Ambig 3,Ambig 2,Ambig 1,Ambig 0
biao jin,2,1,1,1,1
yaojun chen,10,1,1,1,1
wenfeng lu,2,1,1,1,1
liwen chen,1,1,1,1,1
xingfei ge,1,1,1,1,1
ganhua li,1,1,1,1,1
zhanfang zhao,1,1,1,1,1
dingjie xu,1,1,1,1,1
chun shao,1,1,1,1,1
maohua le,3,1,1,1,1
yihua bai,1,1,1,1,1
jinsan yang,1,1,1,1,1
runxuan zhang,1,1,1,1,1
zhixin shi,11,1,1,1,1
keyue ding,2,1,1,1,1
yusong liao,1,1,1,1,1
quanlai song,1,1,1,1,1
junying xing,1,1,1,1,1
liangcai shu,1,1,1,1,1
yuqing song,16,1,1,1,1
shiming zhao,1,1,1,1,1
manqiang liu,1,1,1,1,1
yongkai ma,1,1,1,1,1
zusheng rao,1,1,1,1,1
shu mu,1,1,1,1,1
guosen yue,5,1,1,1,1
youlin yan,2,1,1,1,1
yanning zhang,4,1,1,1,1
kejie ma,2,1,1,1,1
hongyu guo,5,1,1,1,1
zhouying jin,1,1,1,1,1
yonglin liang,1,1,1,1,1
luping ding,9,1,1,1,1
keyan lian,1,1,1,1,1
yonggang lu,2,1,1,1,1
weihui dai,2,1,1,1,1
huixian li,4,1,1,1,1
xiangying wang,1,1,1,1,1
buxin han,1,1,1,1,1
kuen chen,1,1,1,1,1
hongnan li,2,1,1,1,1
yongli song,3,1,1,1,1
liqun yan,2,1,1,1,1
pinghuang wu,1,1,1,1,1
lingfeng deng,1,1,1,1,1
shuxia li,1,1,1,1,1
leilei li,1,1,1,1,1
yuequan yang,2,1,1,1,1
shuqin wang,2,1,1,1,1
chunrong luo,1,1,1,1,1
yiping shen,2,1,1,1,1
wuguang zhou,1,1,1,1,1
anpin chang,1,1,1,1,1
hengliang huang,4,1,1,1,1
ping xi,1,1,1,1,1
mingcheng lo,1,1,1,1,1
weiwei jin,1,1,1,1,1
hongyuan shen,1,1,1,1,1
taorong qiu,3,1,1,1,1
tie hu,5,1,1,1,1
chongqing liu,3,1,1,1,1
chenghao yao,1,1,1,1,1
degui chen,2,1,1,1,1
chunhui liu,1,1,1,1,1
huanqing feng,2,1,1,1,1
linke zhang,1,1,1,1,1
mingxu ma,1,1,1,1,1
lingli ding,4,1,1,1,1
daoping huang,1,1,1,1,1
qiuying lin,1,1,1,1,1
dequan zheng,2,1,1,1,1
xiaohua hu,56,1,1,1,1
pengfei shi,31,1,1,1,1
xiaohong qiu,3,1,1,1,1
liangping ku,1,1,1,1,1
shuchang kuo,1,1,1,1,1
guoqing tu,1,1,1,1,1
xinglou han,1,1,1,1,1
yiting chou,2,1,1,1,1
danmei wang,1,1,1,1,1
xianxian chen,1,1,1,1,1
jinfeng yang,5,1,1,1,1
zhiguo shi,1,1,1,1,1
jinghao xue,7,1,1,1,1
longming fu,1,1,1,1,1
changqing an,1,1,1,1,1
jianqing fan,1,1,1,1,1
zhonglin chen,2,1,1,1,1
qixiang pang,3,1,1,1,1
tingting jiang,3,1,1,1,1
deren wang,6,1,1,1,1
tinghui yang,2,1,1,1,1
dezhao chen,10,1,1,1,1
chengjie xiong,2,1,1,1,1
zaoxiao zhang,2,1,1,1,1
hanying feng,6,1,1,1,1
liming xiong,10,1,1,1,1
yinxiu cai,1,1,1,1,1
dejiang jin,3,1,1,1,1
anping wu,1,1,1,1,1
guosheng wu,1,1,1,1,1
junwei sun,1,1,1,1,1
chengyi zhang,1,1,1,1,1
tingjun hou,10,1,1,1,1
yueming zhang,1,1,1,1,1
chen liang,1,1,1,1,1
fusheng wang,11,1,1,1,1
shunpiao su,3,1,1,1,1
chunyu xin,2,1,1,1,1
jihong du,1,1,1,1,1
zhongwen luo,1,1,1,1,1
shutao zhang,2,1,1,1,1
yadong luo,1,1,1,1,1
jungong xue,3,1,1,1,1
guofu gui,1,1,1,1,1
huishan liu,3,1,1,1,1
xiansheng hua,30,1,1,1,1
chewang yue,1,1,1,1,1
biquan lin,1,1,1,1,1
nong sang,5,1,1,1,1
weiguo sheng,2,1,1,1,1
liangchen lu,5,1,1,1,1
yuliang chi,4,1,1,1,1
pisheng deng,5,1,1,1,1
jin cui,1,1,1,1,1
wenlong dong,2,1,1,1,1
yongguang jiang,1,1,1,1,1
mingchao ma,1,1,1,1,1
xinan tang,10,1,1,1,1
huiqiang wang,5,1,1,1,1
qiong cai,2,1,1,1,1
qingyang wang,2,1,1,1,1
jianming ye,4,1,1,1,1
yunjun zhang,3,1,1,1,1
naicong li,4,1,1,1,1
zhenjiang hu,51,1,1,1,1
sujin liu,1,1,1,1,1
aling zhong,1,1,1,1,1
ming zha,2,1,1,1,1
baiding hu,2,1,1,1,1
zhonge xiao,6,1,1,1,1
shuxin luo,1,1,1,1,1
mei si,3,1,1,1,1
zhexue quan,1,1,1,1,1
tiansi zhang,1,1,1,1,1
kuosi huang,1,1,1,1,1
zi jin,1,1,1,1,1
jingfeng yan,1,1,1,1,1
shihui zheng,11,1,1,1,1
qianhong liu,10,1,1,1,1
delin qu,3,1,1,1,1
guangbin ren,1,1,1,1,1
jing qiao,1,1,1,1,1
dao huang,1,1,1,1,1
lijie wen,2,1,1,1,1
xueyan yang,1,1,1,1,1
zexiang li,16,1,1,1,1
jichuan zheng,1,1,1,1,1
xiangdong ke,1,1,1,1,1
linyong mao,3,1,1,1,1
yuangui li,3,1,1,1,1
yunpeng xu,4,1,1,1,1
chaoping xing,44,1,1,1,1
xiaofeng ji,1,1,1,1,1
yuying zhao,1,1,1,1,1
chengwen cheng,2,1,1,1,1
chiyuan shen,1,1,1,1,1
zhanshen li,1,1,1,1,1
luquan wang,1,1,1,1,1
yuan pan,1,1,1,1,1
kangnian fan,1,1,1,1,1
tianshi lu,1,1,1,1,1
xuesong lu,1,1,1,1,1
jin hong,9,1,1,1,1
tiejun yu,3,1,1,1,1
jianghai hu,8,1,1,1,1
lie gu,5,1,1,1,1
zhongguo zheng,1,1,1,1,1
jiazeng xia,1,1,1,1,1
xuemei zhang,14,1,1,1,1
shubin liu,1,1,1,1,1
jingyan song,5,1,1,1,1
wenbin song,5,1,1,1,1
lining gao,1,1,1,1,1
yuqiang xian,2,1,1,1,1
bingmei fu,2,1,1,1,1
jiantao sun,8,1,1,1,1
zuwang ruan,3,1,1,1,1
shilei liu,1,1,1,1,1
meina song,1,1,1,1,1
shou chen,1,1,1,1,1
huiyuan li,2,1,1,1,1
liying dong,1,1,1,1,1
yongyi yang,36,1,1,1,1
linjing zhao,1,1,1,1,1
hantao zhang,66,1,1,1,1
wanqian liu,2,1,1,1,1
wenjian you,2,1,1,1,1
yixin ni,5,1,1,1,1
yufei yang,3,1,1,1,1
zhengyu liu,1,1,1,1,1
lijia ge,1,1,1,1,1
ganglong duan,1,1,1,1,1
shangshang sun,1,1,1,1,1
xiaoqi yang,9,1,1,1,1
tianmiao wang,11,1,1,1,1
teyi chan,1,1,1,1,1
xiaobing yang,2,1,1,1,1
xiuming huang,8,1,1,1,1
liqiang geng,7,1,1,1,1
hang xu,1,1,1,1,1
jingdong liu,1,1,1,1,1
hongxue cai,2,1,1,1,1
qinglai dang,1,1,1,1,1
xiaoyu yang,3,1,1,1,1
weizhong qiang,10,1,1,1,1
yusong tan,3,1,1,1,1
yuhong zhao,5,1,1,1,1
xuguang wang,3,1,1,1,1
tianyun liu,1,1,1,1,1
dalun wang,2,1,1,1,1
mihai dan,1,1,1,1,1
zhiqiang qin,2,1,1,1,1
zhenhua xiao,1,1,1,1,1
jiequan li,2,1,1,1,1
chuahuang huang,51,1,1,1,1
chihun jun,2,1,1,1,1
dongping zheng,1,1,1,1,1
xiangping meng,1,1,1,1,1
shangjiang guo,2,1,1,1,1
xiaoqing zhu,10,1,1,1,1
hongsen yan,2,1,1,1,1
baolin liu,2,1,1,1,1
shengke wang,1,1,1,1,1
shengli zheng,1,1,1,1,1
lizhuang zhao,2,1,1,1,1
xun xiong,1,1,1,1,1
rui qi,1,1,1,1,1
nibin chang,3,1,1,1,1
qinglan li,1,1,1,1,1
zhaole chen,1,1,1,1,1
yungui ci,2,1,1,1,1
xiaorong duan,2,1,1,1,1
wensheng zhou,10,1,1,1,1
shanzeng guo,2,1,1,1,1
xuebing zhou,1,1,1,1,1
yanmin shi,1,1,1,1,1
xiuju fu,4,1,1,1,1
yegao xiao,1,1,1,1,1
anyuan yang,2,1,1,1,1
binliang lin,1,1,1,1,1
miao he,1,1,1,1,1
xiaoqin he,1,1,1,1,1
weitao yang,1,1,1,1,1
anping song,1,1,1,1,1
jianxue chen,1,1,1,1,1
suoping wang,1,1,1,1,1
hongde hu,3,1,1,1,1
guangsha qiu,2,1,1,1,1
chunyu hu,3,1,1,1,1
chengpin liu,1,1,1,1,1
xizhong shen,1,1,1,1,1
dechun peng,1,1,1,1,1
jiaming cao,2,1,1,1,1
zhouyue pi,1,1,1,1,1
chenxi zhu,4,1,1,1,1
zunchao li,1,1,1,1,1
qiangfu zhao,16,1,1,1,1
minqing liu,2,1,1,1,1
baoquan song,1,1,1,1,1
hongran yun,1,1,1,1,1
yuefei zhu,12,1,1,1,1
yongming li,16,1,1,1,1
houguang yue,2,1,1,1,1
xiangliang li,1,1,1,1,1
xuren wang,1,1,1,1,1
wenbin lin,3,1,1,1,1
bai su,1,1,1,1,1
changgen peng,1,1,1,1,1
cheng ye,1,1,1,1,1
kaiyu dai,1,1,1,1,1
yaowei wang,2,1,1,1,1
changzhou wang,12,1,1,1,1
bing xiang,1,1,1,1,1
weifeng he,1,1,1,1,1
jike cui,1,1,1,1,1
fangrong chen,1,1,1,1,1
enhua jiao,1,1,1,1,1
shenggang li,7,1,1,1,1
xueman zhao,1,1,1,1,1
huawu deng,8,1,1,1,1
heng song,1,1,1,1,1
jinghua wen,2,1,1,1,1
sha sha,1,1,1,1,1
wuping xu,1,1,1,1,1
yanmin chen,1,1,1,1,1
guihua er,3,1,1,1,1
yiheng guo,1,1,1,1,1
yunjian jia,2,1,1,1,1
chiyao yue,1,1,1,1,1
xianzhong guo,1,1,1,1,1
xinxin niu,1,1,1,1,1
yirong shen,2,1,1,1,1
yunlong gao,1,1,1,1,1
baofeng guo,5,1,1,1,1
lirong song,1,1,1,1,1
dezhuang zhang,4,1,1,1,1
luoqing li,3,1,1,1,1
jingfang xu,3,1,1,1,1
tiegeng ren,1,1,1,1,1
rensheng wang,2,1,1,1,1
xiaoyun tang,2,1,1,1,1
yucong guo,2,1,1,1,1
weifeng lv,5,1,1,1,1
xiaoyang huang,3,1,1,1,1
chaowan yin,8,1,1,1,1
xinling shi,2,1,1,1,1
shuhua lai,2,1,1,1,1
changliang wang,1,1,1,1,1
yibin yang,6,1,1,1,1
xiaoyuan xie,2,1,1,1,1
derong zhang,2,1,1,1,1
yiming zeng,3,1,1,1,1
yiwei he,1,1,1,1,1
xiuyuan yu,2,1,1,1,1
guangwei li,1,1,1,1,1
weijin dai,6,1,1,1,1
xiufeng wan,3,1,1,1,1
zhongfu zhang,11,1,1,1,1
yingwen bai,13,1,1,1,1
yiyao chen,1,1,1,1,1
kaimin wang,2,1,1,1,1
xingguo xiong,2,1,1,1,1
baolu gao,1,1,1,1,1
zhichuan zhang,1,1,1,1,1
tong qiu,2,1,1,1,1
juhua shi,1,1,1,1,1
jihao luo,1,1,1,1,1
boyan li,1,1,1,1,1
wushao wen,4,1,1,1,1
shan lan,1,1,1,1,1
xiaoxia huang,1,1,1,1,1
meifen chou,4,1,1,1,1
pingpeng yuan,5,1,1,1,1
fengji zhao,1,1,1,1,1
zemin jin,1,1,1,1,1
huifeng huang,11,1,1,1,1
yushun fan,8,1,1,1,1
jiang shu,1,1,1,1,1
xiaoping hu,19,1,1,1,1
wenhua dai,1,1,1,1,1
guanfeng lv,3,1,1,1,1
dawei dai,1,1,1,1,1
xiongwei zhang,1,1,1,1,1
jicheng hu,1,1,1,1,1
xiaoyun xiong,1,1,1,1,1
long fang,1,1,1,1,1
jingyu yang,63,1,1,1,1
shengming jiang,13,1,1,1,1
xuehong du,2,1,1,1,1
liankuan zhang,2,1,1,1,1
siqing gan,2,1,1,1,1
pangchen sun,1,1,1,1,1
minghui chu,1,1,1,1,1
posong chen,1,1,1,1,1
kangning wang,1,1,1,1,1
jiangmei mei,1,1,1,1,1
jiangbo zhou,1,1,1,1,1
sailing he,1,1,1,1,1
xuemei tang,1,1,1,1,1
wenzhe cui,2,1,1,1,1
junhai wen,4,1,1,1,1
zhongzhi liu,2,1,1,1,1
yingrui yang,1,1,1,1,1
rongyi ou,1,1,1,1,1
zhixin liu,2,1,1,1,1
xiaojun xiao,1,1,1,1,1
shiyi xu,14,1,1,1,1
weishan zhang,3,1,1,1,1
zunxian yang,1,1,1,1,1
guoqian jiang,1,1,1,1,1
muyuan wang,3,1,1,1,1
hongwei zhu,8,1,1,1,1
fuhua chou,1,1,1,1,1
xinxiao li,1,1,1,1,1
liujiang yu,1,1,1,1,1
zhong du,1,1,1,1,1
shaowen li,4,1,1,1,1
xianfeng ding,2,1,1,1,1
zhaoli zhang,1,1,1,1,1
yongquan zhou,2,1,1,1,1
shouzhi yang,1,1,1,1,1
yanxin zhang,1,1,1,1,1
sizhu zhou,1,1,1,1,1
lianying miao,2,1,1,1,1
yuhong tang,1,1,1,1,1
qunfei zhao,1,1,1,1,1
zhi shi,1,1,1,1,1
zhongjie li,3,1,1,1,1
haizhi xu,3,1,1,1,1
xiaochuan zhou,1,1,1,1,1
shiquan cheng,1,1,1,1,1
daowen qiu,6,1,1,1,1
yaofu li,1,1,1,1,1
xiaoqin huang,8,1,1,1,1
xiaoli zhi,8,1,1,1,1
qingshan li,4,1,1,1,1
duanli yan,1,1,1,1,1
shenli fu,2,1,1,1,1
weixi shen,1,1,1,1,1
dongxiao zhou,3,1,1,1,1
xiaoyue jiang,2,1,1,1,1
jinze liu,6,1,1,1,1
gansha wu,4,1,1,1,1
jianxin zhao,1,1,1,1,1
shiduan chuan,1,1,1,1,1
bin rong,1,1,1,1,1
tan shan,12,1,1,1,1
yaqin yang,1,1,1,1,1
xiren wang,4,1,1,1,1
futai zou,10,1,1,1,1
xinyu feng,8,1,1,1,1
tianjun shi,3,1,1,1,1
zhijian jin,1,1,1,1,1
yuanda jiang,1,1,1,1,1
zongxue xu,2,1,1,1,1
guilin chen,32,1,1,1,1
shenchuan tai,15,1,1,1,1
kexin zhao,2,1,1,1,1
qiufen qi,1,1,1,1,1
dezheng tang,1,1,1,1,1
luming lai,4,1,1,1,1
longbing zhang,1,1,1,1,1
wenmei huang,1,1,1,1,1
shibo xiong,1,1,1,1,1
xianhui xie,1,1,1,1,1
yanjie wang,5,1,1,1,1
haibin ling,3,1,1,1,1
haiyun wang,5,1,1,1,1
yanru zhang,1,1,1,1,1
dezhi huang,1,1,1,1,1
weimin shao,1,1,1,1,1
yuming lu,2,1,1,1,1
qianqing qin,1,1,1,1,1
changyu li,1,1,1,1,1
yuchang gong,10,1,1,1,1
lingfeng yu,1,1,1,1,1
qingmin liao,6,1,1,1,1
linzhang wang,2,1,1,1,1
jiancheng qiu,1,1,1,1,1
hanyi ding,1,1,1,1,1
minhua shao,3,1,1,1,1
shuren wang,1,1,1,1,1
mingsheng liu,1,1,1,1,1
juebang yu,11,1,1,1,1
xiangke du,1,1,1,1,1
xiangyang kong,2,1,1,1,1
shouhong miao,1,1,1,1,1
zhanqin guo,1,1,1,1,1
zengjian hu,3,1,1,1,1
fahui wang,3,1,1,1,1
liting wen,1,1,1,1,1
huafeng liu,22,1,1,1,1
duanning zhou,10,1,1,1,1
xiaoran mo,3,1,1,1,1
kuocheng liu,6,1,1,1,1
shuping chen,2,1,1,1,1
yiyang zhou,1,1,1,1,1
yingyuan xiao,3,1,1,1,1
hongyao zhu,2,1,1,1,1
changpin li,3,1,1,1,1
hongbo shi,3,1,1,1,1
yingkui gu,4,1,1,1,1
yunbiao guo,1,1,1,1,1
weiwei lin,2,1,1,1,1
ye xue,1,1,1,1,1
yujia an,1,1,1,1,1
huaqun guo,6,1,1,1,1
xuewen tang,1,1,1,1,1
xiufeng fu,1,1,1,1,1
xiaolin chang,3,1,1,1,1
xiaoou li,11,1,1,1,1
liping wei,11,1,1,1,1
yulun huang,6,1,1,1,1
lan yi,4,1,1,1,1
jiangyun xu,1,1,1,1,1
chusong chen,31,1,1,1,1
yiqiong wu,2,1,1,1,1
tieyan liu,23,1,1,1,1
zhiming gong,5,1,1,1,1
jiuxing liu,17,1,1,1,1
zhongnan shen,2,1,1,1,1
dawei xu,1,1,1,1,1
meijun sun,1,1,1,1,1
yachen lin,2,1,1,1,1
wei qiang,2,1,1,1,1
peiju chao,1,1,1,1,1
qiuli sun,1,1,1,1,1
yunlai sun,1,1,1,1,1
xiaoshan zhao,1,1,1,1,1
siming zhu,1,1,1,1,1
zhouyu fu,5,1,1,1,1
xianfeng zhang,7,1,1,1,1
zesheng zhu,1,1,1,1,1
jinwei wen,1,1,1,1,1
chunping hu,1,1,1,1,1
qingling zhang,2,1,1,1,1
yan yue,1,1,1,1,1
zhenjun hu,6,1,1,1,1
lili ding,2,1,1,1,1
chaoyuan yue,2,1,1,1,1
rongyao ruan,2,1,1,1,1
yulin chou,1,1,1,1,1
sanjue hu,2,1,1,1,1
zongduo dai,28,1,1,1,1
zuoqun chen,1,1,1,1,1
jiansuo wang,1,1,1,1,1
yanxiang he,47,1,1,1,1
kejun du,1,1,1,1,1
canjun yang,1,1,1,1,1
debao zhou,2,1,1,1,1
wenkang shi,6,1,1,1,1
yaping zhong,1,1,1,1,1
dangjiang wang,1,1,1,1,1
gan quan,1,1,1,1,1
yin bai,1,1,1,1,1
hongying jiang,1,1,1,1,1
guangping wei,2,1,1,1,1
shiguo peng,1,1,1,1,1
yichang cheng,3,1,1,1,1
weiqiang wang,14,1,1,1,1
jingtao huang,1,1,1,1,1
muliu tao,1,1,1,1,1
zhihui xue,3,1,1,1,1
minyue fu,11,1,1,1,1
yunhong li,2,1,1,1,1
jianlong tan,1,1,1,1,1
zhenhe chen,1,1,1,1,1
tang ye,1,1,1,1,1
dehua zhou,1,1,1,1,1
chia yang,1,1,1,1,1
yingnan zhao,3,1,1,1,1
zhishuo liu,1,1,1,1,1
gaoming huang,6,1,1,1,1
mingjun chen,2,1,1,1,1
yafen lo,1,1,1,1,1
dongmei huang,1,1,1,1,1
kenli lin,3,1,1,1,1
zhiyu ge,1,1,1,1,1
zikuan liu,6,1,1,1,1
chuni chen,1,1,1,1,1
weidong cui,4,1,1,1,1
zuwen sun,1,1,1,1,1
guoqing xia,1,1,1,1,1
wenjun kang,2,1,1,1,1
zemo yang,1,1,1,1,1
zhiyong feng,2,1,1,1,1
zhaomin zhang,1,1,1,1,1
jingbo ding,3,1,1,1,1
pengliang wang,1,1,1,1,1
xiangrong zhang,9,1,1,1,1
baosheng wang,11,1,1,1,1
yuchang cheng,2,1,1,1,1
yinhe cao,4,1,1,1,1
fengwen sun,12,1,1,1,1
hugang han,6,1,1,1,1
yajun du,2,1,1,1,1
po yue,1,1,1,1,1
fengrui gu,1,1,1,1,1
lie cai,2,1,1,1,1
endong xun,4,1,1,1,1
yingcai long,1,1,1,1,1
bingtuan li,1,1,1,1,1
yundong wu,1,1,1,1,1
wanjin cai,1,1,1,1,1
zhengyao su,1,1,1,1,1
liying kang,14,1,1,1,1
kuofeng liao,4,1,1,1,1
jingchao chen,3,1,1,1,1
shimin li,1,1,1,1,1
shituo lou,1,1,1,1,1
luogang wei,1,1,1,1,1
shuyu wu,1,1,1,1,1
yunde jia,9,1,1,1,1
hongga li,2,1,1,1,1
hongmin kang,1,1,1,1,1
puhua guan,1,1,1,1,1
xikun wu,2,1,1,1,1
xiaoyong yang,2,1,1,1,1
shijie yan,1,1,1,1,1
yanwen wu,1,1,1,1,1
qianshun chang,4,1,1,1,1
xingyu zhao,2,1,1,1,1
ruiping li,1,1,1,1,1
benqi guo,1,1,1,1,1
yuxiu shen,1,1,1,1,1
biying shou,2,1,1,1,1
shi gang,1,1,1,1,1
yiqing zhou,1,1,1,1,1
haijun zhuang,1,1,1,1,1
yufei shi,1,1,1,1,1
wanfang su,1,1,1,1,1
jianhuang lai,18,1,1,1,1
xuelan zhang,2,1,1,1,1
jianbing niu,1,1,1,1,1
jiangtao yan,2,1,1,1,1
zhonghua huang,2,1,1,1,1
tarui jun,17,1,1,1,1
yulu chen,1,1,1,1,1
jia peng,1,1,1,1,1
yulong liu,1,1,1,1,1
jiegu li,4,1,1,1,1
dehao huang,1,1,1,1,1
bingchang chen,2,1,1,1,1
shuyue wei,1,1,1,1,1
xiangxue li,7,1,1,1,1
chonghui guo,2,1,1,1,1
kusui dai,2,1,1,1,1
henri dou,3,1,1,1,1
xiaoguang he,2,1,1,1,1
xiangpeng zhao,2,1,1,1,1
dawei su,1,1,1,1,1
kousou kan,1,1,1,1,1
shuangshuang jin,1,1,1,1,1
maolin zheng,10,1,1,1,1
guoshi xu,2,1,1,1,1
deyu qi,2,1,1,1,1
xianzhu tang,1,1,1,1,1
yunqi sun,2,1,1,1,1
jianli guo,1,1,1,1,1
du dang,1,1,1,1,1
xiaoyan song,1,1,1,1,1
chengting liu,1,1,1,1,1
zhenming xu,2,1,1,1,1
fumin yang,3,1,1,1,1
kebo chen,1,1,1,1,1
lei chai,3,1,1,1,1
zhiguo lai,1,1,1,1,1
xianqiang meng,1,1,1,1,1
shanling li,6,1,1,1,1
disi lian,1,1,1,1,1
xuegang ji,1,1,1,1,1
gendu zhang,8,1,1,1,1
danjue li,1,1,1,1,1
wenyi kuo,2,1,1,1,1
weizhang huang,1,1,1,1,1
jinghong li,2,1,1,1,1
weiyin hong,6,1,1,1,1
fumin zou,1,1,1,1,1
lianmei zhang,1,1,1,1,1
shizhu wang,1,1,1,1,1
muwen huang,1,1,1,1,1
xi yong,3,1,1,1,1
yunfei li,1,1,1,1,1
chunmei gui,1,1,1,1,1
lejian liao,4,1,1,1,1
songjun luo,1,1,1,1,1
ruijin qi,1,1,1,1,1
peizhong lu,9,1,1,1,1
dajie liu,2,1,1,1,1
yulei jiang,2,1,1,1,1
dongzhan zhang,1,1,1,1,1
peifen zhang,3,1,1,1,1
yumin zhang,11,1,1,1,1
bochen lin,2,1,1,1,1
kuanneng chen,2,1,1,1,1
ben bei,1,1,1,1,1
xinze lian,2,1,1,1,1
shenkang wang,2,1,1,1,1
haisong gu,6,1,1,1,1
kexuan tang,1,1,1,1,1
minhui xie,1,1,1,1,1
chengzhi liang,2,1,1,1,1
jingdong yan,1,1,1,1,1
baolin zhang,6,1,1,1,1
bo an,5,1,1,1,1
huibin xu,1,1,1,1,1
zhaoyang wan,1,1,1,1,1
xiangde zhang,2,1,1,1,1
junshan zhang,20,1,1,1,1
junzhe lv,1,1,1,1,1
yuhan chang,5,1,1,1,1
guopei qiao,1,1,1,1,1
qihuang mao,1,1,1,1,1
xinggao he,1,1,1,1,1
hanhua chen,10,1,1,1,1
junfeng ji,2,1,1,1,1
zhongke wu,4,1,1,1,1
guoqiang pan,8,1,1,1,1
jizhou sun,21,1,1,1,1
shuliang li,2,1,1,1,1
zhongbo zhang,1,1,1,1,1
qiang tong,1,1,1,1,1
mingcheng chen,1,1,1,1,1
zhonggang zeng,11,1,1,1,1
lu tong,2,1,1,1,1
lun tong,2,1,1,1,1
haiyun luo,23,1,1,1,1
qingding guo,2,1,1,1,1
linhui jiang,2,1,1,1,1
huaiyu xu,3,1,1,1,1
lixiang liu,1,1,1,1,1
honglin ye,1,1,1,1,1
wenlong qian,1,1,1,1,1
yanbin jiang,5,1,1,1,1
shuo pan,1,1,1,1,1
zhiwei lian,1,1,1,1,1
zhenya zhang,5,1,1,1,1
yinglan fang,1,1,1,1,1
weihua cao,1,1,1,1,1
hongsheng xia,1,1,1,1,1
dongge li,11,1,1,1,1
bingning dai,3,1,1,1,1
guiwen yang,1,1,1,1,1
linda kao,1,1,1,1,1
nenjing chen,1,1,1,1,1
hairi li,1,1,1,1,1
wenhuang liu,8,1,1,1,1
chuan jin,1,1,1,1,1
kongyi zhou,1,1,1,1,1
xiaoling sun,15,1,1,1,1
zhiyi guo,3,1,1,1,1
shuicheng yan,32,1,1,1,1
jialu du,2,1,1,1,1
shengchao li,1,1,1,1,1
yongxing sun,2,1,1,1,1
hongyu sun,1,1,1,1,1
xuezhi wang,1,1,1,1,1
yile guo,1,1,1,1,1
huang xi,1,1,1,1,1
zifei zhong,2,1,1,1,1
pingyu wei,1,1,1,1,1
junjie hou,1,1,1,1,1
zhanwu yu,2,1,1,1,1
haiying qin,1,1,1,1,1
keping zhao,4,1,1,1,1
suhua zheng,2,1,1,1,1
haiyan shu,6,1,1,1,1
yaxiong zhang,3,1,1,1,1
zicheng liu,27,1,1,1,1
hongbo du,2,1,1,1,1
jibin lan,1,1,1,1,1
yinghui na,3,1,1,1,1
yanli zou,1,1,1,1,1
taoyuan lin,1,1,1,1,1
minghua zhu,1,1,1,1,1
qiyuan zhang,3,1,1,1,1
xinzhong duo,2,1,1,1,1
huixin chen,2,1,1,1,1
chongyou zheng,6,1,1,1,1
liuqing yang,5,1,1,1,1
lei hong,2,1,1,1,1
weidong zhan,1,1,1,1,1
yongtao guo,2,1,1,1,1
zhaoshan yuan,1,1,1,1,1
haoyu song,5,1,1,1,1
xiaohui han,1,1,1,1,1
qifeng huang,2,1,1,1,1
qingqing yuan,5,1,1,1,1
mingsen xiang,1,1,1,1,1
wenqi huang,6,1,1,1,1
haibin zhu,7,1,1,1,1
ya wen,1,1,1,1,1
cailin cao,1,1,1,1,1
dahua xie,4,1,1,1,1
erlin yao,7,1,1,1,1
zifa wang,1,1,1,1,1
biao ren,2,1,1,1,1
aifeng ren,3,1,1,1,1
yong shang,1,1,1,1,1
nian yang,1,1,1,1,1
xiaoxu ren,6,1,1,1,1
xiang dai,1,1,1,1,1
huichen chang,2,1,1,1,1
shuifen chen,1,1,1,1,1
xuezhi li,1,1,1,1,1
jijun liu,2,1,1,1,1
jincheng huang,6,1,1,1,1
jiankang zhang,2,1,1,1,1
weirui zhao,1,1,1,1,1
cen rao,5,1,1,1,1
yu ming,1,1,1,1,1
jiansheng wu,2,1,1,1,1
yantao tian,1,1,1,1,1
fengyu liu,10,1,1,1,1
xunrang gu,3,1,1,1,1
shanying hu,1,1,1,1,1
shenggen zeng,3,1,1,1,1
junhai yong,20,1,1,1,1
haiyun xiao,1,1,1,1,1
bowen xu,1,1,1,1,1
kuochen wang,16,1,1,1,1
xujin chen,6,1,1,1,1
changjun kang,1,1,1,1,1
shizheng lin,1,1,1,1,1
weixing wu,1,1,1,1,1
liyou wu,1,1,1,1,1
siyan li,1,1,1,1,1
jinchang ren,5,1,1,1,1
jinxia yu,4,1,1,1,1
dai le,1,1,1,1,1
houqiang li,3,1,1,1,1
lintao lv,1,1,1,1,1
hongjun quan,1,1,1,1,1
huaiyang li,3,1,1,1,1
yin xie,1,1,1,1,1
zhendong jin,2,1,1,1,1
weilan jiang,1,1,1,1,1
liaojun pang,3,1,1,1,1
quanwen yu,1,1,1,1,1
changjun cheng,1,1,1,1,1
hanrong wang,1,1,1,1,1
tianwen zhang,11,1,1,1,1
mingrui zhang,2,1,1,1,1
xiaolin meng,1,1,1,1,1
yansun xu,1,1,1,1,1
xinhong zhou,1,1,1,1,1
sufang zhao,1,1,1,1,1
xiangwei kong,8,1,1,1,1
mingwu yang,2,1,1,1,1
yujie cheng,1,1,1,1,1
jingxue zhou,1,1,1,1,1
binglong xie,3,1,1,1,1
xiongliang wang,1,1,1,1,1
yidong lan,1,1,1,1,1
shuping ran,4,1,1,1,1
yichao chen,2,1,1,1,1
zhongtang cai,4,1,1,1,1
dezhi zhu,1,1,1,1,1
laisheng wang,1,1,1,1,1
zongming chen,1,1,1,1,1
ronggang qi,1,1,1,1,1
